week_start,store,category,price,discount_pct,marketing_spend,competitor_price_idx,avg_temp_c,is_holiday,stockout,units_sold,revenue,lag_1_units,lag_1_revenue,lag_2_units,lag_2_revenue,lag_4_units,lag_4_revenue,lag_8_units,lag_8_revenue,ma_4_units,ma_8_units
2023-11-13,Store_C,Essentials,6.35,0,2819.43,0.911,9.5,0,0,1141,7243.46,1144,7270.59,723,4301.37,937,5697.96,952,5535.66,979.25,1015
2023-11-20,Store_C,Essentials,6.3,0,2227.22,0.912,6.9,0,0,1018,6414.92,1141,7243.46,1144,7270.59,909,5630.52,942,5492.29,1006.5,1024.5
2023-11-27,Store_C,Essentials,6.18,21.2,3890.17,0.918,5.4,0,0,1489,7248.5,1018,6414.92,1141,7243.46,723,4301.37,899,5265.12,1198,1098.25
2023-12-04,Store_C,Essentials,6.17,0,2612.82,0.924,8.2,1,0,1332,8212.26,1489,7248.5,1018,6414.92,1144,7270.59,1425,6519.19,1245,1086.625
2023-12-11,Store_C,Essentials,5.76,0,2571.05,0.904,5.3,1,0,1286,7413.58,1332,8212.26,1489,7248.5,1141,7243.46,937,5697.96,1281.25,1130.25
2023-12-18,Store_C,Essentials,6.43,0,2144.42,0.908,8,1,0,1218,7831.42,1286,7413.58,1332,8212.26,1018,6414.92,909,5630.52,1331.25,1168.875
2023-12-25,Store_C,Essentials,6.28,0,2788.56,0.911,2.4,1,0,1156,7258.82,1218,7831.42,1286,7413.58,1489,7248.5,723,4301.37,1248,1223
2024-01-01,Store_C,Essentials,6.36,0,1892.95,0.907,6.8,0,0,685,4358.49,1156,7258.82,1218,7831.42,1332,8212.26,1144,7270.59,1086.25,1165.625
2024-01-08,Store_C,Essentials,6.07,0,2054.76,0.899,3,0,0,772,4687.56,685,4358.49,1156,7258.82,1286,7413.58,1141,7243.46,957.75,1119.5
2024-01-15,Store_C,Essentials,6.19,0,1973.9,0.898,4.7,0,0,838,5186.57,772,4687.56,685,4358.49,1218,7831.42,1018,6414.92,862.75,1097
2024-01-22,Store_C,Essentials,6.22,0,1964.41,0.907,8.3,0,0,738,4587.57,838,5186.57,772,4687.56,1156,7258.82,1489,7248.5,758.25,1003.125
2024-01-29,Store_C,Essentials,6.58,0,2496.71,0.903,6.2,0,0,820,5393.16,738,4587.57,838,5186.57,685,4358.49,1332,8212.26,792,939.125
2024-02-05,Store_C,Essentials,6.25,0,1535.82,0.892,5.3,0,0,564,3522.88,820,5393.16,738,4587.57,772,4687.56,1286,7413.58,740,848.875
2024-02-12,Store_C,Essentials,6.29,23.5,3896.57,0.893,9.2,0,0,1383,6657.47,564,3522.88,820,5393.16,838,5186.57,1218,7831.42,876.25,869.5
2024-02-19,Store_C,Essentials,6.49,0,2393.2,0.906,11.7,0,0,832,5397.34,1383,6657.47,564,3522.88,738,4587.57,1156,7258.82,899.75,829
2024-02-26,Store_C,Essentials,6.77,0,2373.23,0.896,9.5,0,0,832,5630.03,832,5397.34,1383,6657.47,820,5393.16,685,4358.49,902.75,847.375
2024-03-04,Store_C,Essentials,6.13,0,2423.47,0.89,11.1,0,0,921,5649.29,832,5630.03,832,5397.34,564,3522.88,772,4687.56,992,866
2024-03-11,Store_C,Essentials,6.55,0,2085.87,0.894,13,0,0,829,5430.14,921,5649.29,832,5630.03,1383,6657.47,838,5186.57,853.5,864.875
2024-03-18,Store_C,Essentials,6.58,0,1814.85,0.892,11.9,0,0,799,5256.76,829,5430.14,921,5649.29,832,5397.34,738,4587.57,845.25,872.5
2024-03-25,Store_C,Essentials,6.89,0,1795.53,0.879,17.7,0,0,777,5354.2,799,5256.76,829,5430.14,832,5630.03,820,5393.16,831.5,867.125
2024-04-01,Store_C,Essentials,6.65,0,1799.99,0.87,16.5,0,0,804,5350.21,777,5354.2,799,5256.76,921,5649.29,564,3522.88,802.25,897.125
2024-04-08,Store_C,Essentials,6.71,0,2681.76,0.865,16.8,0,0,941,6317.4,804,5350.21,777,5354.2,829,5430.14,1383,6657.47,830.25,841.875
2024-04-15,Store_C,Essentials,6.64,0,2346.35,0.869,17.1,0,0,954,6331.55,941,6317.4,804,5350.21,799,5256.76,832,5397.34,869,857.125
2024-04-22,Store_C,Essentials,6.63,0,2060.17,0.872,20.8,0,0,759,5030.52,954,6331.55,941,6317.4,777,5354.2,832,5630.03,864.5,848
2024-04-29,Store_C,Essentials,6.61,0,2371.01,0.875,21.3,0,0,810,5357.25,759,5030.52,954,6331.55,804,5350.21,921,5649.29,866,834.125
2024-05-06,Store_C,Essentials,6.55,0,2721.47,0.88,20.7,0,0,1043,6830.09,810,5357.25,759,5030.52,941,6317.4,829,5430.14,891.5,860.875
2024-05-13,Store_C,Essentials,6.82,0,2578.65,0.881,21.2,0,0,949,6476.41,1043,6830.09,810,5357.25,954,6331.55,799,5256.76,890.25,879.625
2024-05-20,Store_C,Essentials,7.02,0,2306.38,0.879,23.6,0,0,887,6224.69,949,6476.41,1043,6830.09,759,5030.52,777,5354.2,922.25,893.375
2024-05-27,Store_C,Essentials,6.76,0,2128.63,0.878,24.4,0,0,884,5976.21,887,6224.69,949,6476.41,810,5357.25,804,5350.21,940.75,903.375
2024-06-03,Store_C,Essentials,7.16,12.5,3728.91,0.885,23.4,0,0,1352,8463.47,884,5976.21,887,6224.69,1043,6830.09,941,6317.4,1018,954.75
2024-06-10,Store_C,Essentials,6.62,0,2345.84,0.882,24.6,0,0,945,6253.58,1352,8463.47,884,5976.21,949,6476.41,954,6331.55,1017,953.625
2024-06-17,Store_C,Essentials,6.66,0,1888.3,0.891,24.3,0,0,745,4964.43,945,6253.58,1352,8463.47,887,6224.69,759,5030.52,981.5,951.875
2024-06-24,Store_C,Essentials,6.87,0,1878.67,0.892,27.1,0,0,894,6138.57,745,4964.43,945,6253.58,884,5976.21,810,5357.25,984,962.375
2024-07-01,Store_C,Essentials,6.73,0,1794.46,0.887,23.8,0,0,973,6546.32,894,6138.57,745,4964.43,1352,8463.47,1043,6830.09,889.25,953.625
2024-07-08,Store_C,Essentials,7.12,0,2597.94,0.891,25.4,0,0,927,6596.74,973,6546.32,894,6138.57,945,6253.58,949,6476.41,884.75,950.875
2024-07-15,Store_C,Essentials,6.85,24.3,3831.34,0.891,24.7,0,0,1477,7667.81,927,6596.74,973,6546.32,745,4964.43,887,6224.69,1067.75,1024.625
2024-07-22,Store_C,Essentials,6.92,0,1819.18,0.888,26.4,0,0,728,5037.18,1477,7667.81,927,6596.74,894,6138.57,884,5976.21,1026.25,1005.125
2024-07-29,Store_C,Essentials,6.95,5.2,3998.78,0.881,27.9,0,0,1306,8604.63,728,5037.18,1477,7667.81,973,6546.32,1352,8463.47,1109.5,999.375
2024-08-05,Store_C,Essentials,7,0,2433.57,0.879,23.7,0,0,1065,7457.66,1306,8604.63,728,5037.18,927,6596.74,945,6253.58,1144,1014.375
2024-08-12,Store_C,Essentials,7.33,0,2023.26,0.877,26.1,0,0,724,5307.06,1065,7457.66,1306,8604.63,1477,7667.81,745,4964.43,955.75,1011.75
2024-08-19,Store_C,Essentials,7.15,0,2424.88,0.867,20.9,0,0,893,6388.34,724,5307.06,1065,7457.66,728,5037.18,894,6138.57,997,1011.625
2024-08-26,Store_C,Essentials,7.45,0,1986.32,0.882,23.2,0,0,771,5741.71,893,6388.34,724,5307.06,1306,8604.63,973,6546.32,863.25,986.375
2024-09-02,Store_C,Essentials,6.92,0,1823.75,0.859,23.1,0,0,816,5648.62,771,5741.71,893,6388.34,1065,7457.66,927,6596.74,801,972.5
2024-09-09,Store_C,Essentials,7.05,0,1855.24,0.861,20.3,0,0,884,6234.68,816,5648.62,771,5741.71,724,5307.06,1477,7667.81,841,898.375
2024-09-16,Store_C,Essentials,7.08,0,2544.19,0.857,18,0,0,806,5709.98,884,6234.68,816,5648.62,893,6388.34,728,5037.18,819.25,908.125
2024-09-23,Store_C,Essentials,7.24,18.5,3992.49,0.861,17.9,0,0,1205,7115.19,806,5709.98,884,6234.68,771,5741.71,1306,8604.63,927.75,895.5
2024-09-30,Store_C,Essentials,7.25,0,2195.9,0.855,16.1,0,0,858,6217.25,1205,7115.19,806,5709.98,816,5648.62,1065,7457.66,938.25,869.625
2024-10-07,Store_C,Essentials,7.35,0,1770.61,0.85,15,0,0,720,5289.99,858,6217.25,1205,7115.19,884,6234.68,724,5307.06,897.25,869.125
2024-10-14,Store_C,Essentials,7.23,0,1930.3,0.864,14.5,0,0,791,5718.41,720,5289.99,858,6217.25,806,5709.98,893,6388.34,893.5,856.375
2024-10-21,Store_C,Essentials,7.53,0,1973.12,0.872,13.6,0,0,697,5250.39,791,5718.41,720,5289.99,1205,7115.19,771,5741.71,766.5,847.125
2024-10-28,Store_C,Essentials,7.17,5.7,3236.97,0.868,9,0,0,1032,6972.67,697,5250.39,791,5718.41,858,6217.25,816,5648.62,810,874.125
2024-11-04,Store_C,Essentials,7.33,14.4,3808.49,0.865,8.1,1,0,1715,10755.15,1032,6972.67,697,5250.39,720,5289.99,884,6234.68,1058.75,978
2024-11-11,Store_C,Essentials,7.5,0,2462.85,0.855,10.9,0,0,868,6510.08,1715,10755.15,1032,6972.67,791,5718.41,806,5709.98,1078,985.75
2024-11-18,Store_C,Essentials,7.36,12.8,4484.92,0.863,8.5,0,1,852,5471.32,868,6510.08,1715,10755.15,697,5250.39,1205,7115.19,1116.75,941.625
2024-11-25,Store_C,Essentials,7.51,0,2199.06,0.853,10.5,0,0,764,5736.64,852,5471.32,868,6510.08,1032,6972.67,858,6217.25,1049.75,929.875
2024-12-02,Store_C,Essentials,7.58,0,2320.99,0.85,5.6,1,0,1315,9966.3,764,5736.64,852,5471.32,1715,10755.15,720,5289.99,949.75,1004.25
2024-12-09,Store_C,Essentials,7.5,0,2592.35,0.85,5,1,0,1008,7555.96,1315,9966.3,764,5736.64,868,6510.08,791,5718.41,984.75,1031.375
2024-12-16,Store_C,Essentials,7.67,0,2927.5,0.85,4.5,1,0,1091,8369.64,1008,7555.96,1315,9966.3,852,5471.32,697,5250.39,1044.5,1080.625
2024-12-23,Store_C,Essentials,7.63,0,2808.7,0.85,8.3,1,0,1119,8539.38,1091,8369.64,1008,7555.96,764,5736.64,1032,6972.67,1133.25,1091.5
2023-01-02,Store_C,HomeCare,7.99,0,1542.61,1.003,7.9,0,0,258,2061.3,,,,,,,,,,
2023-01-09,Store_C,HomeCare,8.29,0,2511.83,1.004,6.4,0,0,329,2726.77,258,2061.3,,,,,,,,
2023-01-16,Store_C,HomeCare,8.1,22.6,3655.14,1.014,3.4,0,0,564,3534.85,329,2726.77,258,2061.3,,,,,,
2023-01-23,Store_C,HomeCare,8.36,0,1816.2,1.016,6.7,0,0,272,2274.42,564,3534.85,329,2726.77,,,,,355.75,
2023-01-30,Store_C,HomeCare,8.19,0,1804.43,1.031,9.1,0,0,294,2407.74,272,2274.42,564,3534.85,258,2061.3,,,364.75,
2023-02-06,Store_C,HomeCare,8.64,0,2249.62,1.035,9.3,0,0,285,2461.41,294,2407.74,272,2274.42,329,2726.77,,,353.75,
2023-02-13,Store_C,HomeCare,8.57,0,2540.89,1.03,10.2,0,0,360,3083.83,285,2461.41,294,2407.74,564,3534.85,,,302.75,
2023-02-20,Store_C,HomeCare,8.06,24.9,3447.71,1.035,11.2,0,0,423,2561.13,360,3083.83,285,2461.41,272,2274.42,,,340.5,348.125
2023-02-27,Store_C,HomeCare,8.01,0,2629.75,1.032,7.7,0,1,231,1849.61,423,2561.13,360,3083.83,294,2407.74,258,2061.3,324.75,344.75
2023-03-06,Store_C,HomeCare,8.29,0,2516.82,1.034,13.4,0,0,385,3190.54,231,1849.61,423,2561.13,285,2461.41,329,2726.77,349.75,351.75
2023-03-13,Store_C,HomeCare,8.32,0,2025.02,1.023,12.6,0,0,272,2263.17,385,3190.54,231,1849.61,360,3083.83,564,3534.85,327.75,315.25
2023-03-20,Store_C,HomeCare,8.59,0,1595.64,1.009,10.8,0,0,258,2215.95,272,2263.17,385,3190.54,423,2561.13,272,2274.42,286.5,313.5
2023-03-27,Store_C,HomeCare,8.06,0,1707.5,1.013,15.6,0,0,305,2459.29,258,2215.95,272,2263.17,231,1849.61,294,2407.74,305,314.875
2023-04-03,Store_C,HomeCare,8.75,0,1962.43,1.015,16.7,0,0,321,2808.35,305,2459.29,258,2215.95,385,3190.54,285,2461.41,289,319.375
2023-04-10,Store_C,HomeCare,8.35,11,3739.75,1.034,15.9,0,0,599,4451.05,321,2808.35,305,2459.29,272,2263.17,360,3083.83,370.75,349.25
2023-04-17,Store_C,HomeCare,8.85,0,1957.39,1.037,17,0,0,287,2538.6,599,4451.05,321,2808.35,258,2215.95,423,2561.13,378,332.25
2023-04-24,Store_C,HomeCare,8.41,0,2587.9,1.049,17.5,0,0,329,2766.46,287,2538.6,599,4451.05,305,2459.29,231,1849.61,384,344.5
2023-05-01,Store_C,HomeCare,8.48,0,2241.64,1.049,19.3,0,0,354,3000.47,329,2766.46,287,2538.6,321,2808.35,385,3190.54,392.25,340.625
2023-05-08,Store_C,HomeCare,8.28,0,2566.51,1.037,22.5,0,0,372,3078.51,354,3000.47,329,2766.46,599,4451.05,272,2263.17,335.5,353.125
2023-05-15,Store_C,HomeCare,8.9,7.6,3270.2,1.055,21.1,0,0,484,3983.46,372,3078.51,354,3000.47,287,2538.6,258,2215.95,384.75,381.375
2023-05-22,Store_C,HomeCare,9.03,17.6,3870.1,1.043,22.6,0,0,454,3378.65,484,3983.46,372,3078.51,329,2766.46,305,2459.29,416,400
2023-05-29,Store_C,HomeCare,8.91,0,2793.33,1.05,24.9,0,0,380,3384.08,454,3378.65,484,3983.46,354,3000.47,321,2808.35,422.5,407.375
2023-06-05,Store_C,HomeCare,8.56,0,2548.82,1.043,26.6,0,0,388,3322.6,380,3384.08,454,3378.65,372,3078.51,599,4451.05,426.5,381
2023-06-12,Store_C,HomeCare,9.06,6.8,3776.62,1.035,24.8,0,0,494,4170.75,388,3322.6,380,3384.08,484,3983.46,287,2538.6,429,406.875
2023-06-19,Store_C,HomeCare,8.82,15.8,4446.34,1.051,26.6,0,0,544,4043.67,494,4170.75,388,3322.6,454,3378.65,329,2766.46,451.5,433.75
2023-06-26,Store_C,HomeCare,9.39,15,3854.4,1.072,25.1,0,0,497,3970.04,544,4043.67,494,4170.75,380,3384.08,354,3000.47,480.75,451.625
2023-07-03,Store_C,HomeCare,8.63,0,1868.15,1.055,24.2,0,0,301,2596.77,497,3970.04,544,4043.67,388,3322.6,372,3078.51,459,442.75
2023-07-10,Store_C,HomeCare,9.18,0,1864.04,1.037,22.9,0,0,272,2497.11,301,2596.77,497,3970.04,494,4170.75,484,3983.46,403.5,416.25
2023-07-17,Store_C,HomeCare,9.13,0,2379.25,1.058,25,0,0,430,3925.18,272,2497.11,301,2596.77,544,4043.67,454,3378.65,375,413.25
2023-07-24,Store_C,HomeCare,8.98,10.4,3955.88,1.04,24,0,0,540,4345.66,430,3925.18,272,2497.11,497,3970.04,380,3384.08,385.75,433.25
2023-07-31,Store_C,HomeCare,8.86,0,2788.09,1.052,26.5,0,0,283,2506.59,540,4345.66,430,3925.18,301,2596.77,388,3322.6,381.25,420.125
2023-08-07,Store_C,HomeCare,9.17,0,2953.26,1.044,25.3,0,0,365,3346.66,283,2506.59,540,4345.66,272,2497.11,494,4170.75,404.5,404
2023-08-14,Store_C,HomeCare,9.67,0,2554.08,1.066,23.9,0,1,240,2320.1,365,3346.66,283,2506.59,430,3925.18,544,4043.67,357,366
2023-08-21,Store_C,HomeCare,9.58,20,4059.86,1.07,20,0,0,453,3471.13,240,2320.1,365,3346.66,540,4345.66,497,3970.04,335.25,360.5
2023-08-28,Store_C,HomeCare,9.18,22,3684.81,1.06,19.4,0,0,589,4218.63,453,3471.13,240,2320.1,283,2506.59,301,2596.77,411.75,396.5
2023-09-04,Store_C,HomeCare,9.43,5.5,4118.58,1.056,21.3,0,0,479,4268.58,589,4218.63,453,3471.13,365,3346.66,272,2497.11,440.25,422.375
2023-09-11,Store_C,HomeCare,9.51,0,2550.39,1.056,20.7,0,0,370,3520.11,479,4268.58,589,4218.63,240,2320.1,430,3925.18,472.75,414.875
2023-09-18,Store_C,HomeCare,9.06,0,1905.14,1.047,18.6,0,0,361,3271.72,370,3520.11,479,4268.58,453,3471.13,540,4345.66,449.75,392.5
2023-09-25,Store_C,HomeCare,9.01,0,1677.3,1.052,18,0,0,283,2550.34,361,3271.72,370,3520.11,589,4218.63,283,2506.59,373.25,392.5
2023-10-02,Store_C,HomeCare,9.45,0,1585.42,1.06,15.1,0,0,265,2503.47,283,2550.34,361,3271.72,479,4268.58,365,3346.66,319.75,380
2023-10-09,Store_C,HomeCare,9.54,0,1915.13,1.076,13.2,0,0,248,2365.59,265,2503.47,283,2550.34,370,3520.11,240,2320.1,289.25,381
2023-10-16,Store_C,HomeCare,9.4,0,2539,1.09,13.3,0,0,294,2762.15,248,2365.59,265,2503.47,361,3271.72,453,3471.13,272.5,361.125
2023-10-23,Store_C,HomeCare,9.57,0,2068.26,1.086,11.7,0,0,281,2688.16,294,2762.15,248,2365.59,283,2550.34,589,4218.63,272,322.625
2023-10-30,Store_C,HomeCare,9.09,0,2550.4,1.077,9.6,0,0,291,2646.18,281,2688.16,294,2762.15,265,2503.47,479,4268.58,278.5,299.125
2023-11-06,Store_C,HomeCare,9.94,0,3081.82,1.073,10.5,1,0,537,5337.16,291,2646.18,281,2688.16,248,2365.59,370,3520.11,350.75,320
2023-11-13,Store_C,HomeCare,9.61,0,2554.5,1.104,11.1,0,0,317,3045.62,537,5337.16,291,2646.18,294,2762.15,361,3271.72,356.5,314.5
2023-11-20,Store_C,HomeCare,9.79,0,2560.37,1.105,9.3,0,0,320,3132.76,317,3045.62,537,5337.16,281,2688.16,283,2550.34,366.25,319.125
2023-11-27,Store_C,HomeCare,9.81,0,2421.12,1.091,6.7,0,0,346,3393.96,320,3132.76,317,3045.62,291,2646.18,265,2503.47,380,329.25
2023-12-04,Store_C,HomeCare,10.04,0,3052.46,1.078,6.4,1,0,491,4930.94,346,3393.96,320,3132.76,537,5337.16,248,2365.59,368.5,359.625
2023-12-11,Store_C,HomeCare,10.41,0,2787.3,1.1,5.8,1,0,417,4341.11,491,4930.94,346,3393.96,317,3045.62,294,2762.15,393.5,375
2023-12-18,Store_C,HomeCare,9.89,11.7,4039.75,1.102,5.2,1,0,583,5094.36,417,4341.11,491,4930.94,320,3132.76,281,2688.16,459.25,412.75
2023-12-25,Store_C,HomeCare,10.36,15.6,3471.46,1.094,5.7,1,0,631,5517.29,583,5094.36,417,4341.11,346,3393.96,291,2646.18,530.5,455.25
2024-01-01,Store_C,HomeCare,9.66,18.4,3750.07,1.08,7,0,0,501,3950.48,631,5517.29,583,5094.36,491,4930.94,537,5337.16,533,450.75
2024-01-08,Store_C,HomeCare,10.67,24.7,3787.33,1.077,7,0,0,441,3542.41,501,3950.48,631,5517.29,417,4341.11,317,3045.62,539,466.25
2024-01-15,Store_C,HomeCare,10.46,0,2321.85,1.086,6.7,0,0,251,2625.54,441,3542.41,501,3950.48,583,5094.36,320,3132.76,456,457.625
2024-01-22,Store_C,HomeCare,10.09,0,1583.11,1.088,7.1,0,0,221,2229.97,251,2625.54,441,3542.41,631,5517.29,346,3393.96,353.5,442
2024-01-29,Store_C,HomeCare,10.23,18.9,4062.81,1.105,7.2,0,0,422,3501.35,221,2229.97,251,2625.54,501,3950.48,491,4930.94,333.75,433.375
2024-02-05,Store_C,HomeCare,10.03,0,2111.37,1.115,5.2,0,0,297,2977.96,422,3501.35,221,2229.97,441,3542.41,417,4341.11,297.75,418.375
2024-02-12,Store_C,HomeCare,10.36,0,1905.02,1.108,6.5,0,0,243,2517.7,297,2977.96,422,3501.35,251,2625.54,583,5094.36,295.75,375.875
2024-02-19,Store_C,HomeCare,9.89,23.2,3161.32,1.117,9.1,0,0,482,3663.99,243,2517.7,297,2977.96,221,2229.97,631,5517.29,361,357.25
2024-02-26,Store_C,HomeCare,10.63,20.9,3042.04,1.142,9,0,0,353,2968.04,482,3663.99,243,2517.7,422,3501.35,501,3950.48,343.75,338.75
2024-03-04,Store_C,HomeCare,10.07,0,1583.07,1.155,12.1,0,0,208,2094.46,353,2968.04,482,3663.99,297,2977.96,441,3542.41,321.5,309.625
2024-03-11,Store_C,HomeCare,10.27,0,2500.96,1.156,14.2,0,0,218,2238.84,208,2094.46,353,2968.04,243,2517.7,251,2625.54,315.25,305.5
2024-03-18,Store_C,HomeCare,10.52,0,1636.77,1.158,11.8,0,0,228,2399,218,2238.84,208,2094.46,482,3663.99,221,2229.97,251.75,306.375
2024-03-25,Store_C,HomeCare,10.58,0,1662.38,1.146,18.7,0,1,164,1735.76,228,2399,218,2238.84,353,2968.04,422,3501.35,204.5,274.125
2024-04-01,Store_C,HomeCare,10.45,0,1783.57,1.153,17.9,0,0,227,2371.29,164,1735.76,228,2399,208,2094.46,297,2977.96,209.25,265.375
2024-04-08,Store_C,HomeCare,10.71,0,2724.58,1.158,16.5,0,0,272,2913.37,227,2371.29,164,1735.76,218,2238.84,243,2517.7,222.75,269
2024-04-15,Store_C,HomeCare,10.83,0,2514.07,1.143,17.4,0,0,265,2869.64,272,2913.37,227,2371.29,228,2399,482,3663.99,232,241.875
2024-04-22,Store_C,HomeCare,10.82,0,2149.66,1.164,19.3,0,0,268,2900.76,265,2869.64,272,2913.37,164,1735.76,353,2968.04,258,231.25
2024-04-29,Store_C,HomeCare,10.57,0,2407.25,1.144,21.1,0,0,293,3098.03,268,2900.76,265,2869.64,227,2371.29,208,2094.46,274.5,241.875
2024-05-06,Store_C,HomeCare,10.59,0,2463.56,1.139,21,0,0,284,3008.51,293,3098.03,268,2900.76,272,2913.37,218,2238.84,277.5,250.125
2024-05-13,Store_C,HomeCare,10.88,0,1928.97,1.137,24.1,0,0,236,2568.04,284,3008.51,293,3098.03,265,2869.64,228,2399,270.25,251.125
2024-05-20,Store_C,HomeCare,10.92,0,1929.52,1.151,23.5,0,0,222,2424.01,236,2568.04,284,3008.51,268,2900.76,164,1735.76,258.75,258.375
2024-05-27,Store_C,HomeCare,10.72,0,2194.99,1.176,24.4,0,0,308,3302.43,222,2424.01,236,2568.04,293,3098.03,227,2371.29,262.5,268.5
2024-06-03,Store_C,HomeCare,10.45,21.8,3569.49,1.168,29,0,1,255,2083.66,308,3302.43,222,2424.01,284,3008.51,272,2913.37,255.25,266.375
2024-06-10,Store_C,HomeCare,10.97,0,1995.06,1.156,26.7,0,0,264,2896.56,255,2083.66,308,3302.43,236,2568.04,265,2869.64,262.25,266.25
2024-06-17,Store_C,HomeCare,11.33,0,2597.96,1.166,23.6,0,0,308,3490.49,264,2896.56,255,2083.66,222,2424.01,268,2900.76,283.75,271.25
2024-06-24,Store_C,HomeCare,10.48,0,2230.46,1.168,28,0,0,265,2777.03,308,3490.49,264,2896.56,308,3302.43,293,3098.03,273,267.75
2024-07-01,Store_C,HomeCare,10.93,0,2071.51,1.166,27.3,0,0,242,2644.75,265,2777.03,308,3490.49,255,2083.66,284,3008.51,269.75,262.5
2024-07-08,Store_C,HomeCare,11.31,0,3000.49,1.172,27.7,0,0,275,3110.25,242,2644.75,265,2777.03,264,2896.56,236,2568.04,272.5,267.375
2024-07-15,Store_C,HomeCare,10.77,9.6,4027.94,1.168,27.6,0,0,422,4105.52,275,3110.25,242,2644.75,308,3490.49,222,2424.01,301,292.375
2024-07-22,Store_C,HomeCare,11.17,0,2148.3,1.171,25.4,0,0,265,2959.45,422,4105.52,275,3110.25,265,2777.03,308,3302.43,301,287
2024-07-29,Store_C,HomeCare,11.61,8.6,3351.06,1.172,24.8,0,0,346,3672.15,265,2959.45,422,4105.52,242,2644.75,255,2083.66,327,298.375
2024-08-05,Store_C,HomeCare,11.53,0,2923.09,1.171,25.8,0,0,308,3551.86,346,3672.15,265,2959.45,275,3110.25,264,2896.56,335.25,303.875
2024-08-12,Store_C,HomeCare,11.07,0,1712.4,1.167,20.6,0,0,237,2623.5,308,3551.86,346,3672.15,422,4105.52,308,3490.49,289,295
2024-08-19,Store_C,HomeCare,11.69,0,2462.49,1.166,21.5,0,0,270,3156.26,237,2623.5,308,3551.86,265,2959.45,265,2777.03,290.25,295.625
2024-08-26,Store_C,HomeCare,11.17,6.5,3759.2,1.167,23,0,0,372,3882.65,270,3156.26,237,2623.5,346,3672.15,242,2644.75,296.75,311.875
2024-09-02,Store_C,HomeCare,11.33,0,1747.19,1.168,22.1,0,0,227,2570.85,372,3882.65,270,3156.26,308,3551.86,275,3110.25,276.5,305.875
2024-09-09,Store_C,HomeCare,11.32,0,2353,1.165,22.1,0,0,231,2615.52,227,2570.85,372,3882.65,237,2623.5,422,4105.52,275,282
2024-09-16,Store_C,HomeCare,11.02,0,1629.13,1.163,18.7,0,0,211,2325.39,231,2615.52,227,2570.85,270,3156.26,265,2959.45,260.25,275.25
2024-09-23,Store_C,HomeCare,11.7,0,2377.93,1.169,17.6,0,0,266,3111.11,211,2325.39,231,2615.52,372,3882.65,346,3672.15,233.75,265.25
2024-09-30,Store_C,HomeCare,11.45,0,1872.1,1.169,13.2,0,0,205,2347.82,266,3111.11,211,2325.39,227,2570.85,308,3551.86,228.25,252.375
2024-10-07,Store_C,HomeCare,10.96,0,2079.59,1.165,14.3,0,0,215,2357.18,205,2347.82,266,3111.11,231,2615.52,237,2623.5,224.25,249.625
2024-10-14,Store_C,HomeCare,11.93,0,1771.28,1.145,12.9,0,0,203,2421.3,215,2357.18,205,2347.82,211,2325.39,270,3156.26,222.25,241.25
2024-10-21,Store_C,HomeCare,12.32,0,2559.93,1.137,14.6,0,0,221,2721.78,203,2421.3,215,2357.18,266,3111.11,372,3882.65,211,222.375
2024-10-28,Store_C,HomeCare,11.43,0,1951.79,1.139,14.4,0,0,190,2170.93,221,2721.78,203,2421.3,205,2347.82,227,2570.85,207.25,217.75
2024-11-04,Store_C,HomeCare,12.05,0,2324.89,1.139,11.5,1,0,344,4145.39,190,2170.93,221,2721.78,215,2357.18,231,2615.52,239.5,231.875
2024-11-11,Store_C,HomeCare,11.48,24.3,4168.49,1.14,10.1,0,0,502,4361.16,344,4145.39,190,2170.93,203,2421.3,211,2325.39,314.25,268.25
2024-11-18,Store_C,HomeCare,12.16,0,1782.35,1.146,8,0,0,221,2687.73,502,4361.16,344,4145.39,221,2721.78,266,3111.11,314.25,262.625
2024-11-25,Store_C,HomeCare,12.07,0,1803.19,1.156,4.3,0,1,173,2087.54,221,2687.73,502,4361.16,190,2170.93,205,2347.82,310,258.625
2024-12-02,Store_C,HomeCare,11.56,0,2657.77,1.149,8.1,1,0,391,4518.39,173,2087.54,221,2687.73,344,4145.39,215,2357.18,321.75,280.625
2024-12-09,Store_C,HomeCare,11.67,0,2883.8,1.156,6.3,1,0,342,3992.16,391,4518.39,173,2087.54,502,4361.16,203,2421.3,281.75,298
2024-12-16,Store_C,HomeCare,11.81,0,3034.01,1.163,4.4,1,0,324,3825.42,342,3992.16,391,4518.39,221,2687.73,221,2721.78,307.5,310.875
2024-12-23,Store_C,HomeCare,11.99,0,2465.17,1.161,4.7,1,0,339,4063.58,324,3825.42,342,3992.16,173,2087.54,190,2170.93,349,329.5
2023-01-02,Store_C,Seasonal,11.19,22,4609.91,1.007,6.2,0,0,297,2592.6,,,,,,,,,,
2023-01-09,Store_C,Seasonal,12.07,24.4,5654.05,0.985,3.8,0,0,306,2793.24,297,2592.6,,,,,,,,
2023-01-16,Store_C,Seasonal,12,0,4226.19,0.967,6.5,0,0,202,2423.11,306,2793.24,297,2592.6,,,,,,
2023-01-23,Store_C,Seasonal,12.32,0,3467.59,0.971,7.7,0,0,178,2193.66,202,2423.11,306,2793.24,,,,,245.75,
